reporter,date,document_id,title,year,abstract,authors,document_type,pubtitle,document_url
aline,1954-04-24,531873476,Photo Standalone 18 -- No Title,1954,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/photo-standalone-18-no-title/docview/531873476/sem-2?accountid=14696
aline,1955-04-16,531907868,This and that of many things...,1955,"At Asbury Methodist Church in Frederick, Md. on Sunday, the music was beautiful as usual. This is the church with the talented youth choir, directed by Charles Henson, principal of the Lincoln High School.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/this-that-many-things/docview/531907868/sem-2?accountid=14696
aline,1955-10-22,531890239,Gimbel's employee dismissed over transfer to new store,1955,Refusal to work at Gimbe Brothers' new Cheltenham store without additional compensatior has resulted in the unemployment of Wilbert A. Purdy who has held an executive position at Gimbel's for three years.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/gimbels-employee-dismissed-over-transfer-new/docview/531890239/sem-2?accountid=14696
aline,1955-12-24,531845494,TELL IT TO MARGARET: MIX A LITTLE CHRISTMAS WITH SURPRISE,1955,"The Christmas season, which is always a Joyous one, has already begun for members of the Jahn R. Cook family.","Stewart, Margaret",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/tell-margaret/docview/531845494/sem-2?accountid=14696
aline,1957-06-08,532021168,"If You Ask Me: People, places and things...",1957,Dr. and Mrs. Albert Burwell are the lucky owners of the beautiful new home at 3214 Barrington Rd.,"Phillips, B",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/if-you-ask-me/docview/532021168/sem-2?accountid=14696
aline,1958-10-18,532027123,"Convicted, NUmber SuspetDraws Term: Joe Chas: described as Mr Big'",1958,"Joseph A. Chase, 53, a gainbler whose conviction in ^ another case is pending for Supreme Court review, was remanded to District Jail Tursday to begin a 1-3 year term on additional gambling charg. es.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/convicted-number-suspetdraws-term/docview/532027123/sem-2?accountid=14696
aline,1958-10-25,531951997,"If You Ask Me: People, places and things...",1958,"Lamar Davis, manager of the Keene Funeral Home in Philly, and his fiancee, Miss Leila P. Harrison were returning from a two-week vacation in Florida when a car driven by a Hawaiian soldier jumped the lane and crashed head-on...","Phillips, B",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/if-you-ask-me/docview/531951997/sem-2?accountid=14696
aline,1960-04-16,532027538,THE CIVIL WAR SEARCH,1960,"My grandfather, Nicholas Waters, of the Eastern Shore of Maryland, served in the army in Company A during the Civil War.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/civil-war-search/docview/532027538/sem-2?accountid=14696
aline,1961-05-27,532008876,Potpourri,1961,"Meet Ambassador AimeRaymond N'thepa from the Republic of the Cameroun. He is a warm, friendly man of great charm. He is articulate. As a politician, he is unique in that he is unselfish, putting the interest of his...","Tyler, Rosemarie",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/potpourri/docview/532008876/sem-2?accountid=14696
aline,1961-10-07,532043849,Rev. Brown is bishop-coadjutor for Liberia,1961,"The 60th General convention of the Protestant Episcopal Church in Session here elected the Rev. Dillard H. Brown as Bishop Coadjutor of Liberia, West Africa.",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/rev-brown-is-bishop-coadjutor-liberia/docview/532043849/sem-2?accountid=14696
aline,1963-08-24,532088997,Cafe Owner Held Guilty In First Test Of The Law: Stalks out of hearing room,1963,"A Brandywine, Md. restaurant owner became the first person to be found guilty of violating Maryland's public accommodations law after a Washington, D. C. social worker employed at Boys Village complained that he...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cafe-owner-held-guilty-first-test-law/docview/532088997/sem-2?accountid=14696
aline,1963-08-31,532118383,Commission order tossed out of cafe,1963,Another showdown between a Prince Georges County restaurant owner and the State Commission on Interracial Problems and Relations is imminent.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/commission-order-tossed-out-cafe/docview/532118383/sem-2?accountid=14696
aline,1965-07-10,532166064,"WHY DID PASTOR SLAY WIFE, SELF?: SLAYS WIFE 2 DAYS BEFORE DIVORCE FINAL OFFICER'S FAMILY WIPED OUT",1965,"The students and faculty members of Gratz High School, 17th and Luzerne Sts., who dedicated their 1965 yearbook to Patrolman Jerome Berry, little knew of the emotional turmoil broiling within the kindly officer...","O'Neill, Mildred",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/why-did-pastor-slay-wife-self/docview/532166064/sem-2?accountid=14696
aline,1966-09-10,532150194,Dr. Thompson named dean at U. of Toledo,1966,"The University of Toledo Board of Directors Sept. I established the position of Dean of Student Services and appointed Dr. Lancelot C. A. Thompson, assitant dean of the College of Arts and Sciences to fill the...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/dr-thompson-named-dean-at-u-toledo/docview/532150194/sem-2?accountid=14696
aline,1966-12-10,532367041,Ellis R. Deans funeral set for Monday 1 p.m.,1966,"Ellis R. Deans, retired Baltimore school teacher, 2532 McCulloh St., died early Thursday morning at Provident Hospital.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/ellis-r-deans-funeral-set-monday-1-p-m/docview/532367041/sem-2?accountid=14696
aline,1967-10-28,532169618,Sisters pulled out of car block away; windows smashed,1967,"A near riot prevailed when 1000 students and fans at the Abington-Chester High School game in Abington, Friday night, fought with bricks and fists for a half-hour before police could disperse them.","O'Neill, Mildred",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/sisters-pulled-out-car-block-away-windows-smashed/docview/532169618/sem-2?accountid=14696
aline,1969-05-03,532258932,"AFRO-Area high schools, colleges busy at Relays",1969,Two days crammed with action in the oldest and biggest trackan d field carnival are in store for schools from...,"Lacy, Sam",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/afro-area-high-schools-colleges-busy-at-relays/docview/532258932/sem-2?accountid=14696
aline,1969-11-29,532356872,Episcopal bishop slain in Liberia,1969,"Liberian authorities moved swiftly in arresting a suspect in the fatal shooting of Episcopal Bishop Dillard H. Brown, former rector of St.",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/episcopal-bishop-slain-liberia/docview/532356872/sem-2?accountid=14696
aline,1970-07-18,532489512,Up By His Bootstraps He Built An Empire,1970,"This is a modern day success story about an intrepid young man who because of his never say ""no"" will power pulled himself up by his own bootstraps to become one of the leading businessmen of our times.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/up-his-bootstraps-he-built-empire/docview/532489512/sem-2?accountid=14696
aline,1972-04-08,532337299,Aspiring artist turned to U.S. employment.,1972,"Rita C. Sauls comes to us from Boston, Massachusetts and is a product of Girls' English High School of that city.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/aspiring-artist-turned-u-s-employment/docview/532337299/sem-2?accountid=14696
aline,1973-01-20,532302368,Mich. rector named head of Trinity Parish in N.Y.,1973,"The Rev. Frederick B. Williams, 33, rector of St. Clement's Church, Inkster, Mich. has been named vicar of the Chapel of the Intercession, 155th Street and Broadway, according to the Rev. Rob...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/mich-rector-named-head-trinity-parish-n-y/docview/532302368/sem-2?accountid=14696
aline,1973-03-24,532357875,"Father, Mother, 2 Brothers Slain: Youth, 18, held in four murders",1973,"Kenneth Byron Davenport Walked into abarrage of blinding cameras-with a taut and emotionless expression-as detectives led him into the Abington Township courtroom where he heard-the district justice charge him with bludgeoning to death his father, his mother and his two younger brothers, as they lay sleeping in the family home at 1737 Prospect Ave.","O'NEILL, MILDERD",front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/father-mother-2-brothers-slain/docview/532357875/sem-2?accountid=14696
aline,1973-04-28,532513030,Mrs. Holmes story,1973,None available.,"Holmes, Francis",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/mrs-holmes-story/docview/532513030/sem-2?accountid=14696
aline,1973-11-03,532279681,"AFRO Visits proud father, alma mater of MVP Reggie",1973,"How does it feel to be the father of Reggie Jackson--The Oakland A's outfielder--who last week was presented the World Series MVP award, and is soon to be cited as the National...","O'Neill, Mildred",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/afro-visits-proud-father-alma-mater-mvp-reggie/docview/532279681/sem-2?accountid=14696
aline,1973-12-01,532502482,"Laid-Off Worker Wins $18,000 Suit",1973,"after a four-year Hackett, of the 6200 block of Magnolia St., has won a discrimination suit against his former employer.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/laid-off-worker-wins-18-000-suit/docview/532502482/sem-2?accountid=14696
aline,1982-10-16,532413456,"Drugs: Its people, places and things: Narcotics in prison",1982,She stood next to the horshoe shaped table in the visiting room of the Maryland State Penitentiary smiling and waiting for her husband.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/drugs-people-places-things/docview/532413456/sem-2?accountid=14696
aline,NA,53 0804579,Letter to the Editor 3 -- No Title,NA,"According to the Baltimore Sun of August 24, 1898, adverse criticisms of the management of Cheltenham have been made, dating back to that early period. The Sun of that date, said:",NA,letter_to_editor,NA,https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/letter-editor-3-no-title/docview/530804579/sem-2?accountid=14696
aline,NA,5314 37699,The Monumental City: Weekly News Summary Cut this out and send it to your soldier boy in your next letter.,NA,A new school to replace Cheltenham School for Boys was recommended by the Governor's Committee on Juvenile Delinquency.,NA,review,NA,https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531437699/sem-2?accountid=14696
aline,NA,NA,Hotel Snub Delegates: Problem for Many D.C. Visitors Posed,NA,None available.,NA,article,NA,https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/hotel-snub-delegates/docview/531701973/sem-2?accountid=14696
